ts_event,open,high,low,close,volume
2022-01-10 20:00:00+00:00,170.7,172.5,169.98,172.19,3943790
2022-01-10 21:00:00+00:00,172.22,172.66,172.17,172.45,8950514
2022-01-10 22:00:00+00:00,172.48,172.56,172.43,172.54,6802
2022-01-10 23:00:00+00:00,172.53,172.88,172.4,172.76,16505
2022-01-11 09:00:00+00:00,172.9,173.97,172.39,173.75,26363
2022-01-11 10:00:00+00:00,173.75,174.08,173.6,173.93,14564
2022-01-11 11:00:00+00:00,173.96,173.96,173.11,173.56,25714
2022-01-11 12:00:00+00:00,173.56,173.66,173.05,173.08,38559
2022-01-11 13:00:00+00:00,173.1,173.41,172.34,172.47,63712
2022-01-11 14:00:00+00:00,172.45,172.7,170.83,171.56,2382309
2022-01-11 15:00:00+00:00,171.6,172.63,170.98,171.54,2139439
2022-01-11 16:00:00+00:00,171.55,174.98,171.49,174.83,2104445
2022-01-11 17:00:00+00:00,174.84,175.03,173.96,174.25,1005744
2022-01-11 18:00:00+00:00,174.26,174.77,173.74,174.48,657128
2022-01-11 19:00:00+00:00,174.48,175.1,173.95,174.835,985141
2022-01-11 20:00:00+00:00,174.845,175.175,174.4,175.09,2285643
2022-01-11 21:00:00+00:00,175.08,175.13,175.0,175.11,5373880
2022-01-11 22:00:00+00:00,175.11,175.12,175.01,175.03,4123
2022-01-11 23:00:00+00:00,175.03,175.12,175.01,175.1,7019
2022-01-12 09:00:00+00:00,174.65,175.9,174.65,175.82,27044
2022-01-12 10:00:00+00:00,175.83,176.05,175.54,175.95,19296
2022-01-12 11:00:00+00:00,175.94,176.0,175.72,175.72,9350
2022-01-12 12:00:00+00:00,175.7,175.74,175.19,175.65,51216
2022-01-12 13:00:00+00:00,175.64,176.77,175.6,176.75,140398
2022-01-12 14:00:00+00:00,176.78,176.87,175.31,176.32,2851993
2022-01-12 15:00:00+00:00,176.33,177.17,175.3,175.64,2573046
2022-01-12 16:00:00+00:00,175.64,176.255,174.83,175.82,1664823
2022-01-12 17:00:00+00:00,175.84,176.39,175.31,176.24,1050764
2022-01-12 18:00:00+00:00,176.25,176.27,175.475,175.56,831642
2022-01-12 19:00:00+00:00,175.56,175.805,175.22,175.495,1017116
2022-01-12 20:00:00+00:00,175.49,175.94,175.09,175.61,2539920
2022-01-12 21:00:00+00:00,175.53,175.7,175.31,175.42,4016496
2022-01-12 22:00:00+00:00,175.41,175.48,175.3,175.35,6967
2022-01-12 23:00:00+00:00,175.32,175.37,175.16,175.17,7826
2022-01-13 09:00:00+00:00,175.54,175.54,175.1,175.28,13214
2022-01-13 10:00:00+00:00,175.32,175.64,175.32,175.37,11706
2022-01-13 11:00:00+00:00,175.39,175.58,175.09,175.32,5030
2022-01-13 12:00:00+00:00,175.16,175.5,174.47,175.39,28329
2022-01-13 13:00:00+00:00,175.38,175.75,175.2,175.57,90095
2022-01-13 14:00:00+00:00,175.59,176.62,175.55,176.02,2105637
2022-01-13 15:00:00+00:00,176.02,176.17,174.7,175.42,1951618
2022-01-13 16:00:00+00:00,175.41,175.48,174.53,175.365,1181444
2022-01-13 17:00:00+00:00,175.36,175.54,172.83,173.29,1466488
2022-01-13 18:00:00+00:00,173.3,173.98,172.99,173.88,1183904
2022-01-13 19:00:00+00:00,173.88,174.2,173.16,173.37,1101688
2022-01-13 20:00:00+00:00,173.38,173.53,171.8,172.32,3867751
2022-01-13 21:00:00+00:00,172.22,172.6,171.95,172.23,7104529
2022-01-13 22:00:00+00:00,172.23,172.35,172.15,172.28,10388
2022-01-13 23:00:00+00:00,172.28,172.44,172.2,172.32,7245
2022-01-14 09:00:00+00:00,172.41,173.07,172.26,172.86,12992
2022-01-14 10:00:00+00:00,172.86,172.91,172.05,172.41,11861
2022-01-14 11:00:00+00:00,172.41,172.48,171.87,172.05,4706
2022-01-14 12:00:00+00:00,172.07,172.4,170.32,170.4,77818
2022-01-14 13:00:00+00:00,170.4,171.44,170.3,170.93,123174
2022-01-14 14:00:00+00:00,170.93,173.51,170.76,173.37,2792750
2022-01-14 15:00:00+00:00,173.37,173.78,171.69,172.35,2335961
2022-01-14 16:00:00+00:00,172.34,172.94,171.26,172.71,1838271
2022-01-14 17:00:00+00:00,172.71,172.92,171.31,171.43,1169510
2022-01-14 18:00:00+00:00,171.42,172.24,171.09,172.08,1204654
2022-01-14 19:00:00+00:00,172.07,172.57,171.78,172.07,1307600
2022-01-14 20:00:00+00:00,172.07,173.26,171.995,173.07,2642631
2022-01-14 21:00:00+00:00,173.07,173.38,172.99,173.35,6846551
2022-01-14 22:00:00+00:00,173.36,173.36,173.15,173.2,5019
2022-01-14 23:00:00+00:00,173.2,173.24,173.1,173.2,6379
2022-01-18 09:00:00+00:00,170.8,170.9,169.69,170.21,39577
2022-01-18 10:00:00+00:00,170.17,170.7,170.03,170.17,13850
2022-01-18 11:00:00+00:00,170.15,170.3,169.62,170.15,12571
2022-01-18 12:00:00+00:00,170.18,170.75,170.0,170.6,112789
2022-01-18 13:00:00+00:00,170.65,170.96,170.3,170.65,186972
2022-01-18 14:00:00+00:00,170.68,172.53,170.52,171.11,3554770
2022-01-18 15:00:00+00:00,171.11,172.32,170.79,171.09,1750114
2022-01-18 16:00:00+00:00,171.1,171.22,170.2,171.13,1393612
2022-01-18 17:00:00+00:00,171.14,171.27,169.6,169.755,1385993
2022-01-18 18:00:00+00:00,169.75,170.44,169.57,170.34,1173191
2022-01-18 19:00:00+00:00,170.33,170.74,170.01,170.58,1179471
2022-01-18 20:00:00+00:00,170.58,170.765,169.41,169.83,4119522
2022-01-18 21:00:00+00:00,169.91,170.25,169.69,170.21,9980211
2022-01-18 22:00:00+00:00,170.18,170.21,169.83,169.86,6197
2022-01-18 23:00:00+00:00,169.92,170.2,169.51,169.51,4691
2022-01-19 09:00:00+00:00,169.31,170.21,169.3,170.2,40892
2022-01-19 10:00:00+00:00,170.15,170.37,170.06,170.35,9843
2022-01-19 11:00:00+00:00,170.35,170.5,170.0,170.3,6147
2022-01-19 12:00:00+00:00,170.27,170.39,169.87,170.24,30260
2022-01-19 13:00:00+00:00,170.24,170.88,170.2,170.76,82541
2022-01-19 14:00:00+00:00,170.75,170.98,169.28,170.93,2935374
2022-01-19 15:00:00+00:00,170.95,171.09,168.64,168.895,2716259
2022-01-19 16:00:00+00:00,168.9,169.25,167.36,168.33,2657873
2022-01-19 17:00:00+00:00,168.33,169.37,168.33,169.05,1463125
2022-01-19 18:00:00+00:00,169.08,169.445,168.37,168.44,1273567
2022-01-19 19:00:00+00:00,168.44,168.66,167.54,167.935,1698779
2022-01-19 20:00:00+00:00,167.95,168.265,165.94,166.23,4291895
2022-01-19 21:00:00+00:00,166.21,166.23,165.01,165.74,6245583
2022-01-19 22:00:00+00:00,165.74,165.85,165.57,165.75,23929
2022-01-19 23:00:00+00:00,165.75,166.0,165.32,165.46,23031
2022-01-20 09:00:00+00:00,166.62,167.16,166.2,167.04,32953
2022-01-20 10:00:00+00:00,167.04,167.12,166.8,166.95,13545
2022-01-20 11:00:00+00:00,166.95,167.48,166.95,167.22,12149
2022-01-20 12:00:00+00:00,167.23,167.3,166.41,166.88,85577
2022-01-20 13:00:00+00:00,166.88,167.35,166.67,167.13,82191
2022-01-20 14:00:00+00:00,167.16,168.91,166.77,168.88,2715873
2022-01-20 15:00:00+00:00,168.88,169.64,168.475,169.22,1663078
2022-01-20 16:00:00+00:00,169.23,169.54,168.79,169.11,1122815
2022-01-20 17:00:00+00:00,169.11,169.25,168.5,168.63,922899
2022-01-20 18:00:00+00:00,168.64,168.64,167.16,167.43,1119780
2022-01-20 19:00:00+00:00,167.43,167.91,166.33,166.67,1581602
2022-01-20 20:00:00+00:00,166.66,166.97,164.22,164.51,4749319
2022-01-20 21:00:00+00:00,164.53,164.67,162.25,163.38,4851565
2022-01-20 22:00:00+00:00,163.38,163.6,162.69,162.76,45248
2022-01-20 23:00:00+00:00,162.76,163.8,162.67,163.53,91396
2022-01-21 09:00:00+00:00,163.2,163.97,162.64,163.89,66906
2022-01-21 10:00:00+00:00,163.9,164.5,163.75,164.28,41898
2022-01-21 11:00:00+00:00,164.27,164.28,163.19,163.7,47335
2022-01-21 12:00:00+00:00,163.7,163.9,162.83,163.08,106416
2022-01-21 13:00:00+00:00,163.08,163.51,162.73,163.35,134613
2022-01-21 14:00:00+00:00,163.35,165.99,162.85,163.53,6973313
2022-01-21 15:00:00+00:00,163.53,165.84,162.97,165.16,4139768
2022-01-21 16:00:00+00:00,165.17,166.32,164.02,164.44,2693033
2022-01-21 17:00:00+00:00,164.42,164.67,163.25,163.96,1892405
2022-01-21 18:00:00+00:00,163.95,164.78,163.37,163.77,1799072
2022-01-21 19:00:00+00:00,163.77,164.32,163.05,163.12,2185723
2022-01-21 20:00:00+00:00,163.12,163.88,162.3,162.41,5758088
2022-01-21 21:00:00+00:00,162.41,162.7,162.33,162.49,9212807
2022-01-21 22:00:00+00:00,162.49,162.5,161.81,162.14,61138
2022-01-21 23:00:00+00:00,162.1,162.1,161.67,161.77,20021
2022-01-24 09:00:00+00:00,162.65,163.23,162.33,162.42,44409
2022-01-24 10:00:00+00:00,162.4,162.4,160.1,161.4,111265
2022-01-24 11:00:00+00:00,161.25,162.1,160.69,161.65,62572
2022-01-24 12:00:00+00:00,161.71,162.11,160.01,160.26,181557
2022-01-24 13:00:00+00:00,160.28,160.28,158.91,159.46,429136
2022-01-24 14:00:00+00:00,159.39,160.9,158.67,159.28,7004161
2022-01-24 15:00:00+00:00,159.28,160.11,157.64,158.46,5205534
2022-01-24 16:00:00+00:00,158.46,158.5,156.39,157.19,3742565
2022-01-24 17:00:00+00:00,157.19,157.42,154.7,156.95,4086958
2022-01-24 18:00:00+00:00,156.95,158.89,156.77,158.83,3283232
2022-01-24 19:00:00+00:00,158.82,159.58,156.02,157.83,3447776
2022-01-24 20:00:00+00:00,157.84,162.3,157.39,162.19,5860534
2022-01-24 21:00:00+00:00,162.25,162.25,160.81,161.72,10492262
2022-01-24 22:00:00+00:00,161.78,161.85,160.98,161.32,8690
2022-01-24 23:00:00+00:00,161.3,161.38,160.57,161.1,10528
2022-01-25 09:00:00+00:00,158.59,160.46,158.09,159.82,40735
2022-01-25 10:00:00+00:00,159.83,160.0,158.58,158.89,26019
2022-01-25 11:00:00+00:00,158.93,159.46,157.8,158.51,37656
2022-01-25 12:00:00+00:00,158.58,158.81,157.82,158.32,50537
2022-01-25 13:00:00+00:00,158.37,158.85,157.24,158.6,96507
2022-01-25 14:00:00+00:00,158.57,159.75,157.27,157.62,3512629
2022-01-25 15:00:00+00:00,157.63,159.77,157.02,158.41,3186333
2022-01-25 16:00:00+00:00,158.39,158.95,157.22,157.34,2239193
2022-01-25 17:00:00+00:00,157.35,158.96,157.135,158.35,1954872
2022-01-25 18:00:00+00:00,158.35,160.53,157.92,160.49,1612971
2022-01-25 19:00:00+00:00,160.49,162.76,159.84,162.47,2448886
2022-01-25 20:00:00+00:00,162.47,162.555,159.39,159.88,4746174
2022-01-25 21:00:00+00:00,159.89,160.37,157.01,157.46,8845193
2022-01-25 22:00:00+00:00,157.49,157.95,157.3,157.94,35409
2022-01-25 23:00:00+00:00,157.96,160.72,157.96,159.9,47788
2022-01-26 09:00:00+00:00,161.75,163.41,161.6,162.94,54962
2022-01-26 10:00:00+00:00,163.0,163.29,162.57,162.89,26596
2022-01-26 11:00:00+00:00,162.89,163.55,162.89,163.21,31538
2022-01-26 12:00:00+00:00,163.33,163.4,162.45,163.35,60812
2022-01-26 13:00:00+00:00,163.3,163.96,163.03,163.3,102528
2022-01-26 14:00:00+00:00,163.3,163.9,161.6,162.16,3392776
2022-01-26 15:00:00+00:00,162.15,162.94,161.37,162.2,2590602
2022-01-26 16:00:00+00:00,162.2,163.13,161.77,162.83,1354677
2022-01-26 17:00:00+00:00,162.84,163.54,162.73,163.24,1175016
2022-01-26 18:00:00+00:00,163.25,163.275,162.57,162.78,1218864
2022-01-26 19:00:00+00:00,162.77,164.38,159.08,160.54,5071696
2022-01-26 20:00:00+00:00,160.54,160.54,157.82,159.75,6675702
2022-01-26 21:00:00+00:00,159.65,160.39,159.0,160.26,7038986
2022-01-26 22:00:00+00:00,160.25,161.47,160.11,161.0,26387
2022-01-26 23:00:00+00:00,161.2,161.87,160.77,161.75,23884
2022-01-27 09:00:00+00:00,159.69,160.93,159.62,160.87,33966
2022-01-27 10:00:00+00:00,160.87,161.3,159.37,159.54,29426
2022-01-27 11:00:00+00:00,159.56,161.1,159.56,161.09,26730
2022-01-27 12:00:00+00:00,161.02,161.72,160.51,161.61,64756
2022-01-27 13:00:00+00:00,161.63,162.08,161.06,162.03,72543
2022-01-27 14:00:00+00:00,162.02,163.85,161.7,163.07,3442436
2022-01-27 15:00:00+00:00,163.07,163.81,161.68,162.97,2832665
2022-01-27 16:00:00+00:00,162.96,163.39,162.18,162.67,1977560
2022-01-27 17:00:00+00:00,162.68,162.69,160.08,160.905,2779895
2022-01-27 18:00:00+00:00,160.9,161.14,158.59,159.76,2433683
2022-01-27 19:00:00+00:00,159.77,160.65,158.77,159.37,2186624
2022-01-27 20:00:00+00:00,159.39,159.97,158.28,159.19,4978609
2022-01-27 21:00:00+00:00,159.09,166.0,157.5,165.79,6126699
2022-01-27 22:00:00+00:00,165.74,168.0,163.17,167.2,1041740
2022-01-27 23:00:00+00:00,167.21,168.37,166.43,166.65,213084
2022-01-28 09:00:00+00:00,166.99,167.31,165.74,165.91,109964
2022-01-28 10:00:00+00:00,165.91,166.03,165.04,165.58,74716
2022-01-28 11:00:00+00:00,165.64,165.79,164.29,165.4,86114
2022-01-28 12:00:00+00:00,165.5,165.91,162.8,163.39,335753
2022-01-28 13:00:00+00:00,163.4,164.24,161.84,163.99,732167
2022-01-28 14:00:00+00:00,164.01,166.84,162.8,164.47,5946461
2022-01-28 15:00:00+00:00,164.48,166.85,164.01,166.84,4666730
2022-01-28 16:00:00+00:00,166.84,168.77,166.63,168.77,3934793
2022-01-28 17:00:00+00:00,168.78,169.13,167.71,168.12,2316723
2022-01-28 18:00:00+00:00,168.11,168.86,167.73,168.46,1687673
2022-01-28 19:00:00+00:00,168.44,168.76,166.52,167.83,2159019
2022-01-28 20:00:00+00:00,167.83,170.35,167.74,170.3,7614047
2022-01-28 21:00:00+00:00,170.3,170.33,169.96,170.02,8434838
2022-01-28 22:00:00+00:00,170.03,170.58,170.0,170.37,21965
2022-01-28 23:00:00+00:00,170.35,170.53,170.35,170.48,5779
2022-01-31 09:00:00+00:00,171.12,172.01,171.12,171.55,49015
2022-01-31 10:00:00+00:00,171.55,171.6,170.04,170.41,105318
2022-01-31 11:00:00+00:00,170.41,170.83,170.25,170.6,35944
2022-01-31 12:00:00+00:00,170.69,170.86,169.63,170.31,73221
2022-01-31 13:00:00+00:00,170.31,170.76,169.88,170.59,134875
2022-01-31 14:00:00+00:00,170.57,172.9,169.51,172.52,4342038
2022-01-31 15:00:00+00:00,172.53,173.62,172.27,173.08,2898462
2022-01-31 16:00:00+00:00,173.07,173.57,172.38,173.3,1638052
2022-01-31 17:00:00+00:00,173.3,173.33,172.36,172.97,1249924
2022-01-31 18:00:00+00:00,172.98,173.54,172.7,173.28,1217111
2022-01-31 19:00:00+00:00,173.28,173.735,173.16,173.49,1116459
2022-01-31 20:00:00+00:00,173.47,175.0,172.77,174.96,5756853
2022-01-31 21:00:00+00:00,174.8,174.96,174.2,174.35,13141082
2022-01-31 22:00:00+00:00,174.34,174.45,174.05,174.18,13145
2022-01-31 23:00:00+00:00,174.2,174.49,174.2,174.47,2980
2022-02-01 09:00:00+00:00,174.78,175.4,174.06,174.5,25657
2022-02-01 10:00:00+00:00,174.48,174.69,174.15,174.33,19021
2022-02-01 11:00:00+00:00,174.33,174.49,174.05,174.29,17352
2022-02-01 12:00:00+00:00,174.22,175.25,174.2,175.09,48867
2022-02-01 13:00:00+00:00,175.04,175.3,174.8,174.96,60112
2022-02-01 14:00:00+00:00,174.96,174.97,172.31,173.27,3807882
2022-02-01 15:00:00+00:00,173.29,173.74,172.35,173.74,2110964
2022-02-01 16:00:00+00:00,173.73,174.435,173.51,174.21,1552320
2022-02-01 17:00:00+00:00,174.21,174.26,172.985,173.39,1059747
2022-02-01 18:00:00+00:00,173.38,173.38,172.57,173.08,935037
2022-02-01 19:00:00+00:00,173.08,173.33,172.52,173.17,1036020
2022-02-01 20:00:00+00:00,173.17,174.82,173.11,174.61,3520922
2022-02-01 21:00:00+00:00,174.58,174.98,173.95,174.62,6108124
2022-02-01 22:00:00+00:00,174.59,174.59,174.21,174.3,23361
2022-02-01 23:00:00+00:00,174.32,174.32,174.0,174.29,10578
2022-02-02 09:00:00+00:00,174.45,175.33,174.11,175.33,30154
2022-02-02 10:00:00+00:00,175.31,175.31,174.6,174.68,13793
2022-02-02 11:00:00+00:00,174.67,175.13,174.42,174.94,14562
2022-02-02 12:00:00+00:00,174.97,175.24,174.75,175.1,55570
2022-02-02 13:00:00+00:00,175.1,175.11,174.53,174.6,48056
2022-02-02 14:00:00+00:00,174.6,175.47,173.94,174.68,2895088
2022-02-02 15:00:00+00:00,174.7,175.56,174.33,174.71,2229328
2022-02-02 16:00:00+00:00,174.69,174.87,173.34,174.36,1454394
2022-02-02 17:00:00+00:00,174.36,175.05,174.07,175.03,961610
2022-02-02 18:00:00+00:00,175.02,175.05,174.3,174.77,708174
2022-02-02 19:00:00+00:00,174.77,175.37,174.29,175.06,1276285
2022-02-02 20:00:00+00:00,175.06,175.88,174.87,175.83,3342971
2022-02-02 21:00:00+00:00,175.83,175.84,174.01,174.79,5674499
2022-02-02 22:00:00+00:00,174.68,174.78,174.1,174.5,49896
2022-02-02 23:00:00+00:00,174.4,174.8,173.45,173.54,33066
2022-02-03 09:00:00+00:00,173.84,175.0,173.56,173.68,30495
2022-02-03 10:00:00+00:00,173.66,174.0,173.64,173.73,9606
2022-02-03 11:00:00+00:00,173.76,174.4,173.5,174.3,30098
2022-02-03 12:00:00+00:00,174.29,174.6,173.53,174.27,98847
2022-02-03 13:00:00+00:00,174.25,174.5,173.49,173.67,112921
2022-02-03 14:00:00+00:00,173.66,175.29,173.24,174.75,2529344
2022-02-03 15:00:00+00:00,174.75,176.23,174.39,175.26,2458893
2022-02-03 16:00:00+00:00,175.265,176.03,174.54,174.57,1194790
2022-02-03 17:00:00+00:00,174.57,175.46,174.3,175.29,1145184
2022-02-03 18:00:00+00:00,175.3,176.02,174.88,175.52,924538
2022-02-03 19:00:00+00:00,175.51,175.81,174.315,174.47,1253729
2022-02-03 20:00:00+00:00,174.47,174.94,172.12,173.0,4599379
2022-02-03 21:00:00+00:00,173.0,174.47,172.75,174.1,11443162
2022-02-03 22:00:00+00:00,174.09,174.35,173.81,173.91,14208
2022-02-03 23:00:00+00:00,174.03,174.35,174.03,174.21,5948
2022-02-04 09:00:00+00:00,174.17,174.18,173.52,173.55,14981
2022-02-04 10:00:00+00:00,173.52,173.53,172.38,172.89,20029
2022-02-04 11:00:00+00:00,172.76,172.9,171.47,171.65,22409
2022-02-04 12:00:00+00:00,171.83,173.17,171.81,173.11,52726
2022-02-04 13:00:00+00:00,173.13,173.14,170.3,170.32,145798
2022-02-04 14:00:00+00:00,170.45,172.38,170.02,172.18,2818301
2022-02-04 15:00:00+00:00,172.18,172.92,171.02,171.23,2323981
2022-02-04 16:00:00+00:00,171.23,172.62,170.82,172.06,1700262
2022-02-04 17:00:00+00:00,172.07,172.6,171.68,172.47,974884
2022-02-04 18:00:00+00:00,172.47,173.73,172.46,173.32,1140715
2022-02-04 19:00:00+00:00,173.33,173.5,172.52,173.225,1294292
2022-02-04 20:00:00+00:00,173.23,174.09,172.25,172.32,2680210
2022-02-04 21:00:00+00:00,172.32,172.55,172.03,172.51,5569098
2022-02-04 22:00:00+00:00,172.48,172.66,172.39,172.55,16561
2022-02-04 23:00:00+00:00,172.58,172.59,172.52,172.53,976
2022-02-07 09:00:00+00:00,172.17,172.65,171.78,172.35,16172
2022-02-07 10:00:00+00:00,172.35,172.87,172.2,172.2,8014
2022-02-07 11:00:00+00:00,172.27,172.79,172.13,172.74,6072
2022-02-07 12:00:00+00:00,172.73,173.36,172.58,173.31,25780
2022-02-07 13:00:00+00:00,173.29,173.65,173.02,173.22,23081
2022-02-07 14:00:00+00:00,173.24,173.94,172.39,173.43,1937773
2022-02-07 15:00:00+00:00,173.46,173.94,172.82,173.005,1271542
2022-02-07 16:00:00+00:00,173.0,173.185,171.73,172.07,1303410
2022-02-07 17:00:00+00:00,172.06,172.43,171.53,171.87,922762
2022-02-07 18:00:00+00:00,171.87,172.72,171.75,172.61,808124
2022-02-07 19:00:00+00:00,172.61,172.83,171.97,172.6,811817
2022-02-07 20:00:00+00:00,172.6,173.04,170.95,171.71,2521019
2022-02-07 21:00:00+00:00,171.66,172.2,171.66,172.01,5369737
2022-02-07 22:00:00+00:00,172.01,172.56,171.87,172.37,24857
2022-02-07 23:00:00+00:00,172.42,172.55,172.21,172.37,2315
2022-02-08 09:00:00+00:00,172.18,172.47,171.8,171.85,9126
2022-02-08 10:00:00+00:00,171.87,172.45,171.66,172.2,7754
2022-02-08 11:00:00+00:00,172.1,172.2,171.44,171.67,13638
2022-02-08 12:00:00+00:00,171.77,171.93,171.36,171.8,27496
2022-02-08 13:00:00+00:00,171.76,171.99,171.52,171.82,21540
2022-02-08 14:00:00+00:00,171.8,172.43,171.5,172.08,1751302
2022-02-08 15:00:00+00:00,172.07,172.85,171.43,172.67,1548384
2022-02-08 16:00:00+00:00,172.675,174.2,172.67,173.88,1448726
2022-02-08 17:00:00+00:00,173.88,175.27,173.69,174.64,1498575
2022-02-08 18:00:00+00:00,174.65,174.79,174.13,174.59,1074143
2022-02-08 19:00:00+00:00,174.59,174.805,173.73,173.94,1125564
2022-02-08 20:00:00+00:00,173.945,175.35,173.635,174.82,3214407
2022-02-08 21:00:00+00:00,174.82,175.15,174.48,174.73,5667659
2022-02-08 22:00:00+00:00,174.74,174.88,174.72,174.76,3894
2022-02-08 23:00:00+00:00,174.8,175.32,174.78,175.19,2318
2022-02-09 09:00:00+00:00,175.44,176.0,175.44,175.83,12508
2022-02-09 10:00:00+00:00,175.84,176.1,175.79,176.0,12139
2022-02-09 11:00:00+00:00,176.02,176.44,175.93,176.37,12891
2022-02-09 12:00:00+00:00,176.34,176.69,175.95,176.56,38397
2022-02-09 13:00:00+00:00,176.56,176.77,176.28,176.28,44846
2022-02-09 14:00:00+00:00,176.3,176.65,175.08,175.25,2373131
2022-02-09 15:00:00+00:00,175.25,176.16,175.19,175.78,1484659
2022-02-09 16:00:00+00:00,175.79,175.98,175.22,175.42,1089345
2022-02-09 17:00:00+00:00,175.43,175.875,175.27,175.82,772178
2022-02-09 18:00:00+00:00,175.82,175.91,175.44,175.61,750496
2022-02-09 19:00:00+00:00,175.605,176.12,175.6,175.67,898328
2022-02-09 20:00:00+00:00,175.67,176.28,174.9,176.28,3079238
2022-02-09 21:00:00+00:00,176.27,176.47,176.12,176.44,6396327
2022-02-09 22:00:00+00:00,176.44,176.59,176.36,176.4,18890
2022-02-09 23:00:00+00:00,176.38,176.45,176.14,176.2,2011
2022-02-10 09:00:00+00:00,175.84,175.9,175.33,175.62,11334
2022-02-10 10:00:00+00:00,175.62,175.68,175.55,175.59,2419
2022-02-10 11:00:00+00:00,175.55,175.62,175.5,175.57,6093
2022-02-10 12:00:00+00:00,175.57,175.99,175.57,175.97,15442
2022-02-10 13:00:00+00:00,175.97,176.28,174.0,174.23,153440
2022-02-10 14:00:00+00:00,174.23,175.38,173.75,175.07,2952729
2022-02-10 15:00:00+00:00,175.09,175.48,174.28,174.39,1962959
2022-02-10 16:00:00+00:00,174.42,175.0,173.8,174.84,1731166
2022-02-10 17:00:00+00:00,174.85,175.06,173.35,174.1,1717729
2022-02-10 18:00:00+00:00,174.08,174.52,172.75,173.44,1847004
2022-02-10 19:00:00+00:00,173.43,173.58,172.53,172.83,1627102
2022-02-10 20:00:00+00:00,172.825,173.14,171.55,172.26,3502578
2022-02-10 21:00:00+00:00,172.12,172.47,171.81,172.17,8046009
2022-02-10 22:00:00+00:00,172.25,172.26,172.0,172.16,4510
2022-02-10 23:00:00+00:00,172.18,172.37,171.86,171.86,5947
2022-02-11 09:00:00+00:00,171.28,171.6,170.76,170.95,12119
2022-02-11 10:00:00+00:00,170.99,171.39,170.96,171.34,7973
2022-02-11 11:00:00+00:00,171.34,171.35,170.77,171.15,5545
2022-02-11 12:00:00+00:00,171.14,172.28,171.12,171.96,34766
2022-02-11 13:00:00+00:00,171.96,172.73,171.76,172.47,32760
2022-02-11 14:00:00+00:00,172.48,173.08,171.62,171.825,1990530
2022-02-11 15:00:00+00:00,171.82,172.695,171.03,172.08,2341612
2022-02-11 16:00:00+00:00,172.08,172.55,171.31,171.79,1322295
2022-02-11 17:00:00+00:00,171.78,172.18,171.345,171.51,950987
2022-02-11 18:00:00+00:00,171.51,171.85,168.89,169.15,2239409
2022-02-11 19:00:00+00:00,169.14,170.0,168.29,168.82,2570772
2022-02-11 20:00:00+00:00,168.84,169.69,168.05,168.43,4507233
2022-02-11 21:00:00+00:00,168.44,169.3,168.32,168.64,7225204
2022-02-11 22:00:00+00:00,168.6,168.82,168.57,168.7,3012
2022-02-11 23:00:00+00:00,168.7,168.74,168.4,168.4,4459
2022-02-14 09:00:00+00:00,166.54,166.68,165.25,165.99,82329
2022-02-14 10:00:00+00:00,166.0,166.65,165.62,166.25,28594
2022-02-14 11:00:00+00:00,166.25,166.75,165.87,166.49,48494
2022-02-14 12:00:00+00:00,166.49,168.39,165.91,168.12,122150
2022-02-14 13:00:00+00:00,168.16,168.45,167.31,167.51,63555
2022-02-14 14:00:00+00:00,167.58,169.0,166.86,168.43,3027015
2022-02-14 15:00:00+00:00,168.42,168.75,167.57,167.88,2279388
2022-02-14 16:00:00+00:00,167.89,169.19,167.78,168.87,1586023
2022-02-14 17:00:00+00:00,168.88,169.475,168.72,169.28,983736
2022-02-14 18:00:00+00:00,169.28,169.57,166.88,166.9,1555019
2022-02-14 19:00:00+00:00,166.9,168.56,166.56,168.16,2012374
2022-02-14 20:00:00+00:00,168.16,169.35,167.75,169.13,5496316
2022-02-14 21:00:00+00:00,168.88,169.09,168.67,168.76,11873990
2022-02-14 22:00:00+00:00,168.74,168.79,168.54,168.6,2575
2022-02-14 23:00:00+00:00,168.74,169.08,168.74,169.04,5675
2022-02-15 09:00:00+00:00,171.08,171.52,170.81,171.2,30166
2022-02-15 10:00:00+00:00,171.25,171.73,171.01,171.61,16856
2022-02-15 11:00:00+00:00,171.61,172.16,171.55,171.82,20657
2022-02-15 12:00:00+00:00,171.82,172.04,171.52,171.84,34330
2022-02-15 13:00:00+00:00,171.84,171.95,170.87,171.08,55731
2022-02-15 14:00:00+00:00,171.05,171.45,170.25,170.88,2503345
2022-02-15 15:00:00+00:00,170.89,171.36,170.49,171.185,1598316
2022-02-15 16:00:00+00:00,171.19,171.72,171.075,171.52,1130019
2022-02-15 17:00:00+00:00,171.53,171.64,170.35,170.56,1082611
2022-02-15 18:00:00+00:00,170.57,172.04,170.53,171.77,1034420
2022-02-15 19:00:00+00:00,171.775,172.275,171.385,171.99,1024601
2022-02-15 20:00:00+00:00,171.99,172.95,171.72,172.73,3188346
2022-02-15 21:00:00+00:00,172.79,172.96,172.22,172.32,6184165
2022-02-15 22:00:00+00:00,172.34,172.44,172.26,172.34,4233
2022-02-15 23:00:00+00:00,172.37,172.4,172.2,172.28,1662
2022-02-16 09:00:00+00:00,173.0,173.21,172.6,172.65,13581
2022-02-16 10:00:00+00:00,172.58,172.58,172.0,172.51,9974
2022-02-16 11:00:00+00:00,172.51,172.71,172.35,172.71,3630
2022-02-16 12:00:00+00:00,172.71,172.77,171.92,172.05,21964
